NUM;RET;REC;EBITDA;EBIT;LAIR;LAOD;LL;FCO
3275;-0.6823;82239000;15706000;6245000;-5199000;-5025000;-3759000;21816000
3276;-1.2686;127941;23489;-31780;-2669;21;35;-83421
3277;0.0462;126964;14094;9073;7675;6782;3737;8958
3278;-1.1818;121307;383;-10667;-32827;-33887;-33850;25906
3279;-0.5251;11558;-4596;-5738;-8394;-8263;-8263;-774
3280;-0.2230;300249;65637;56708;23109;15309;15303;22844
3281;-0.4000;442714;7475;-6903;1235;1235;1235;-24157
3282;-0.1831;934677;19488;15439;-5469;-6381;-6381;58205
3283;-0.3821;456841;168117;112874;115754;63943;60708;164968
3284;-0.0366;2285168;181250;123545;108532;84306;84306;172953
3285;-0.1271;852980;42466;10800;185;-756;-4461;-27125
3286;-1.1845;0;-1247;-1346;-4368;-4368;-4364;1235
3287;0.2183;1850505;196121;79967;-26034;876;7696;260320
3288;-0.2751;101206;707196;689618;669397;477642;477642;51659
3289;-0.2830;148232;10081;8442;7891;2030;1220;13716
3290;-0.5366;259359;-116160;-120231;-158049;-168723;-171113;-1030
3291;-0.0253;3196992;957438;686127;-853283;-580144;-580144;917849
3292;-0.4167;102283;-9498;-14060;-39009;-38566;-36100;-3934
3293;-0.1050;80622;-4316;-6976;-11852;-7713;-7713;-1566
3294;0.0645;587664;292776;115173;13255;21054;21054;160710
3295;-0.8849;385774;-1746;-11189;-33137;-18370;-38404;64648
3296;-0.0027;175479;33277;24009;20483;13734;13734;74943
3297;-0.6896;241276;56441;41898;26184;24156;24156;64015
3298;-0.3036;3955990;1481096;1185614;-363253;-532651;-532513;179688
3299;-0.0853;18639;2714;1796;2837;2257;2257;4695
3300;0.0106;342698;80389;55812;10822;9515;11568;143403
3301;-0.7461;349065;123715;122749;150990;98559;98559;355681
3302;-0.1235;601025;61351;41919;13860;13404;13312;1306
3303;-0.0302;348237;313014;312586;215850;158993;158993;452125
3304;-0.1875;212225;28793;18790;-113060;-103278;-103278;11384
3305;-0.3059;85517;9499;6474;7154;7174;7174;-1654
3306;-0.0290;377446;27750;22892;34428;26906;7758;3332
3307;-2.0044;275386;23338;16665;8172;5101;5101;70041
3308;-0.5385;32413;-8135;-9886;-46388;-46630;-46629;5658
3309;-0.8684;15518;-7483;-23624;-61774;-61774;-61774;149217
3310;-0.1886;10580780;3180244;1335308;1076768;886165;886165;2524216
3311;-0.7885;99938;-23288;-33134;-101211;-86279;-86279;-15648
3312;-0.3515;4117027;1562811;713575;546562;356467;356467;1372382
3313;-0.2414;86026;11090;8438;13263;8814;8332;82243
3314;-0.2809;464503;105145;80436;91172;71692;71778;93343
3315;0.0196;457178;335771;333676;325692;276252;271977;226703
3316;-0.1325;120105;13161;12046;10070;7780;6859;2432
3317;-0.0180;556163;146020;142226;23195;18313;-9554;55490
3318;0.1897;855915;131493;61245;77054;60368;60368;154946
3319;0.0497;19160848;944087;690213;457078;298541;295884;807765
3320;-0.5000;55769;3775;1083;3485;2885;2885;8282
3321;-0.1885;210996;31031;18684;202;14400;14400;58947
3322;-0.2209;2424262;-96573;-445300;-1265375;-1042156;-1029615;25761
3323;-0.0923;23350148;5351152;1681415;-24165943;-7088485;-6663009;5953282
3324;-0.0898;451289;78537;56980;67880;43516;0;90074
3325;-1.5294;4095000;44000;-17000;-86000;-47000;-47000;-799000
3326;-0.6667;45741;-37114;-38140;-56852;-58105;-57818;25663
3327;-0.0526;357225;56481;37138;11758;8100;8099;-43400
3328;-0.2364;2546349;395092;312687;283974;268121;265409;-339250
3329;-0.2226;2134775;21360;-12613;41921;-28256;-29048;-371826
3330;-0.0176;433374;159351;119323;10416;-27981;-27643;142798
3331;-0.2482;724592;201977;162681;150464;157047;157047;-114060
3332;0.0769;0;-1149;-936;-2438;-3277;-3277;-25
3333;-0.1596;996943;76056;50675;42300;41956;46004;112248
3334;-0.0864;364673;282273;261666;161052;125490;41493;234565
3335;0.0229;9910002;3886990;3123066;2760078;2590841;2508656;3872112
3336;0.2322;222443;-14369;-21673;-24120;-24153;-24153;-52901
3337;0.0194;285450;42979;36858;38911;31938;31938;13202
3338;-0.2488;88568;3505;2376;619;313;313;6203
3339;-0.0544;1889970;126725;64473;-124221;-82387;-82387;-460494
3340;0.0922;109790;10431;6243;1132;1585;1585;3695
3341;0.1080;4636;-647;-499;4457;2948;2906;5460
3342;-0.1564;1362426;293147;67340;-23902;-265557;-265899;-901142
3343;0.1418;0;263942;263942;244288;241389;241389;201587
3344;0.2018;261111;171741;163304;166175;161928;161928;37115
3345;0.2868;11591774;2613684;2119456;1503352;1054787;1096182;520023
3346;0.0353;7912531;1387993;1057815;401189;372507;354407;768183
3347;-0.1040;2058621;849918;649263;259935;165051;183745;638941
3348;-0.0250;0;-3622;-3626;-5419;-5841;-5841;-18474
3349;0.2455;1648205;25937;-34028;34978;30544;30544;111355
3350;-0.0386;5392480;1232272;1050685;799104;534264;534132;637782
3351;0.3064;748069;501730;346859;398686;264975;264975;433623
3352;-0.3150;380826;66557;54764;61614;58794;58794;47940
3353;0.0188;997149;177023;138888;110132;89375;89375;117843
3354;0.1178;1411185;524900;425827;414739;416148;416148;237594
3355;0.0848;1671010;473629;384268;325975;215478;215478;487356
3356;-0.3430;924387;199684;64039;-5216;3788;3788;163405
3357;0.0558;3908838;493191;327352;447981;302015;275339;287228
3358;-0.1258;2122027;577448;437524;176763;140336;49447;611014
3359;-0.0589;1220285;586404;409517;86514;39941;25438;505615
3360;-0.0581;592485;52848;30653;-25801;-21034;-20777;-83776
3361;-0.0451;5162549;692193;367826;181068;90240;124180;251384
3362;-0.0476;295619;155941;23521;-88533;-93082;-94086;74703
3363;-0.2903;108285;11987;2866;-1170;-2921;-2921;36609
3364;0.0567;116438;16869;9854;5784;3819;3819;10407
3365;0.3131;158906;52391;43963;18053;10318;10318;34692
3366;-0.2982;1137683;236284;218981;208977;185059;118006;304363
3367;0.1288;726790;93156;48200;22436;11473;9722;117356
3368;0.0345;476580;28601;24116;18563;12892;12892;15832
3369;-0.1718;379400;49444;41347;45194;38542;27784;24714
3370;0.8480;165269;-217793;-230027;-259160;-259160;-251329;45040
3371;-0.1000;3806;459;44;-531;-531;-531;671
3372;-0.2190;965058;243358;84603;26345;38407;36636;178418
3373;-0.0620;663238;285065;199900;59044;23172;19620;264780
3374;-0.0119;8226861;-464528;-927075;-1190758;-1404046;-1358110;810854
3375;0.2870;43440;-31357;-32036;-11578;-7350;-7350;-29933
3376;-0.0221;4661469;548242;316233;471427;405511;399641;1052465
3377;0.0797;124581;67572;32694;49171;38954;38954;82724
3378;0.0810;2594225;1150772;1041119;927667;752536;743959;305818
3379;0.2118;2701989;371315;171908;63936;51626;28250;-130081
3380;0.3333;313787;317018;273216;686078;711663;371247;373300
3381;-0.0437;1544857;586027;437007;304896;209258;209115;506910
3382;0.2653;627091;121034;89895;94401;82806;82806;72345
3383;0.1114;1718571;194309;113198;715729;549698;500113;216990
3384;0.0976;26108;-1844;-1844;-9899;-9899;-9899;-6810
3385;0.0086;236422;37620;27901;26394;16788;16788;13562
3386;-0.0622;264826;51941;20570;10803;7504;7504;27694
3387;-0.2297;502525;45012;42031;70372;58920;48036;110717
3388;-0.1782;173517;87204;84843;107183;102110;102072;37159
3389;-0.7245;1239423;-4404;-17137;-56084;-37293;-37293;-126047
3390;0.1470;250753;86870;77239;91584;79361;79263;47687
3391;0.1533;479552;98395;67528;52494;32887;32887;114430
3392;0.0912;200993;27234;17363;15097;14051;13992;3926
3393;0.0753;591529;28605;17044;19729;25483;28487;5282
3394;-0.3485;10759391;1184262;557951;351069;264474;255628;1281830
3395;-0.7257;10759391;1175495;549181;282301;189432;31449;1331753
3396;-0.0054;2131073;-153663;-251141;-234660;-354922;-395912;30319
3397;-0.0833;99528;4298;2314;-9479;-10044;4292;2972
3398;-0.2562;107381;19356;15827;21899;14172;14172;31353
3399;0.0670;379968;50291;37057;95445;83518;86781;207688
3400;0.0091;1928893;357221;304518;175399;118399;116691;452817
3401;-0.1972;1325825;170821;109361;86679;74633;74633;18519
3402;-0.5176;300658;24131;18004;25822;18722;5181;-3040
3403;0.0286;392;-1776;-1776;-2215;-2215;-2215;-1204
3404;0.1875;31356;-1489;-4180;-7838;-6572;-6572;-178
3405;0.1083;1255561;261197;234596;125777;112714;110856;59439
3406;-0.9008;245062;-16810;-18843;-31453;-29042;-24423;18080
3407;0.2677;490060;26547;-6939;-20636;-18484;-18484;32159
3408;0.1018;118972;-8951;-17735;-18617;-13697;-13774;16809
3409;0.2727;109897;119436;113943;93873;92233;91085;-59055
3410;0.1706;1665055;242502;171545;81898;83645;70241;137306
3411;-0.0030;185276;49906;30421;12903;10523;10523;16993
3412;0.1143;38905361;3567190;2727974;427522;252232;80131;675050
3413;-0.0802;181323;70565;65666;24608;16779;16180;27136
3414;-0.0051;1501891;260263;136114;16263;10493;10493;431688
3415;0.0000;69682;5257;3664;-9471;-9371;-9371;24770
3416;0.0557;171520;3450;-2166;-1705;648;648;-10100
3417;0.0477;1337936;536107;242122;443584;295596;295596;275080
3418;-0.1060;296573;65962;42248;320;1750;1750;51597
3419;0.2310;2441108;132084;18921;-67822;-57298;-57298;-399060
3420;0.0330;108765;29624;16747;20804;15618;15618;26235
3421;-0.1769;949434;222934;179284;127823;93351;93351;4773
3422;0.0867;177057;54324;29798;6119;5483;5483;-46634
3423;-0.0180;265860;35092;18544;17255;310;306;24138
3424;0.0438;3978983;483151;348822;-35625;-19183;17262;297754
3425;-0.3314;789366;55095;6070;-33427;-20269;-20269;127299
3426;0.2006;1536401;317559;253874;228089;158169;158169;253507
3427;-1.7397;65934;-91238;-103820;-119082;-119093;-119002;7959
3428;-0.0910;1124357;188761;164060;197475;190783;190783;116044
3429;-0.4355;2107301;126579;95588;-9119;3037;3037;83012
3430;0.3200;118842;9161;4222;4462;4370;1562;6029
3431;-0.0001;636277;49117;37348;39848;37106;36901;-123635
3432;0.2830;4728183;388539;361502;-30701;-18878;-6148;679953
3433;-0.7045;32153;-1016;-1374;-4183;-2735;-2735;943
3434;0.1083;615252;103625;76587;68730;43170;48629;80848
3435;0.0617;303369;28994;20959;23216;23396;18844;78950
3436;-0.1232;60497;5458;3494;8192;5258;5258;5590
3437;-0.2400;147864;52011;8998;-7054;-8183;-8183;37166
3438;0.3641;2226773;216482;198913;166630;166860;166930;-120961
3439;0.1429;49747;7516;5551;-2084;-2084;-2082;5886
3440;-0.2353;0;-38505;-38777;-49849;-50100;-50143;25148
3441;0.0683;1307319;158066;148783;200178;171798;159430;228701
3442;-0.4098;10293;385;195;-533;-449;-449;3389
3443;0.0158;301790;70858;69440;73538;49671;49620;128986
3444;-0.0233;6783786;1800801;626510;-583090;-441967;619817;-4059123
3445;0.1208;132696;28118;23141;21378;18882;18882;-11447
3446;0.2500;1167872;-7703;-36660;-133588;-108140;-108140;-393847
3447;-0.5127;481987;-56437;-67445;-216754;-240168;-231067;42045
3448;0.0000;171947;-42601;-47044;-88820;-88820;-88820;611
3449;0.1967;79943000;18657000;9629000;3581000;908000;531000;22890000
3450;-0.1244;96808;37418;-6266;-18393;-16235;-16235;-6000
3451;0.2000;127905;15145;10635;9409;8074;4868;15132
3452;0.3333;118675;86;-10993;-32966;-34082;-34045;33625
3453;-0.0250;9997;-5997;-7141;-9623;-9491;-9491;-7392
3454;-0.0512;259308;39594;31809;23904;14254;14230;29583
3455;0.0593;452067;7354;-5905;-39606;-39606;-39606;-61431
3456;0.3321;840368;26315;21638;441;126;126;-104211
3457;-0.1128;405716;185338;128213;125429;70778;67230;154158
3458;0.2915;2186860;217191;161588;146916;108225;108225;128402
3459;-0.0309;734727;47014;15985;11045;10664;275;-54294
3460;-0.3333;1;-1067;-1165;-4022;-4022;-4019;-1065
3461;0.1590;119534;49160;27327;-19049;-27287;-27287;-19615
3462;-0.2568;146034;3950;3940;11102;5816;2108;5713
3463;-1.0391;492560;-17207;-20622;-72369;-72188;-77516;179440
3464;-0.0558;2822852;768289;484202;639594;337315;337315;458683
3465;-0.1765;114766;-5825;-10419;-27870;-27490;-24643;3923
3466;-0.3362;92386;297;-2315;-5674;-3373;-3373;3521
3467;-0.0347;367180;171324;64495;8464;28295;28295;-26389
3468;0.0330;389358;-1791;-9993;-25690;-13597;-59742;258075
3469;0.0785;162310;27645;18683;18136;13211;13211;8887
3470;0.0983;273164;76169;61205;50887;49006;49006;11027
3471;-0.0774;3687140;440119;151966;-619729;-614593;-614268;-640743
3472;0.1257;19059;2932;1635;2397;2820;2820;-2238
3473;0.0139;470995;107926;74691;59928;43113;42274;-69821
3474;0.1107;275504;93995;93019;132515;89447;89447;188234
3475;0.0753;508542;69440;49858;868;2404;2288;-80475
3476;0.0425;392192;401918;401529;285982;240521;240521;430235
3477;-1.0375;175477;12117;3716;211;4720;4720;36471
3478;-0.1048;368290;42036;37177;61839;53499;31336;54546
3479;-0.3289;275106;14006;6894;1695;1183;1183;-38044
3480;-0.1500;35524;-3694;-5444;-36283;-36676;-36676;2342
3481;0.1714;9173;-24349;-40490;-81596;-81596;-81596;-75552
3482;-0.0978;9962125;2949471;1254608;1083081;869816;869816;2320755
3483;-0.1149;250709;14260;-640;158;26;26;65716
3484;0.0131;4353037;2189461;1356869;1318640;926394;926394;1262374
3485;0.4247;103658;11848;8948;6547;2158;2670;38048
3486;0.0795;451352;107040;78753;87994;60439;60737;91517
3487;0.0066;279041;105177;102942;98867;79896;76615;242777
3488;-0.0399;87722;9836;8836;6763;4778;3690;7668
3489;0.2109;582508;97574;96351;-36473;-54655;-70492;198027
3490;-0.0236;911082;184988;117862;110914;61412;61412;82592
3491;-0.0116;18510679;845769;604071;476904;331071;328561;524227
3492;0.2058;59621;6929;4239;5283;4048;4048;-2708
3493;0.3002;202635;81625;40800;26373;21076;21076;52594
3494;-0.1769;2676762;-755210;-1059552;-1100181;-780798;-602187;-41516
3495;0.1094;21441071;6976910;3937713;5561990;5000896;5143506;3015608
3496;0.1282;378461;69251;48454;36385;30366;30366;34851
3497;-0.4000;25622;-47508;-48518;-67006;-67650;-67730;3220
3498;-0.1750;335849;36877;18093;-10048;-15618;-15616;2920
3499;0.1572;2349432;352150;274637;328109;263218;260881;331642
3500;-0.1190;39560;-2407;-5118;-9795;-9473;-9452;5979
3501;-0.0431;2213500;244588;191357;240072;162315;162196;-303293
3502;0.1761;399884;128760;89324;108251;72276;70049;129319
3503;0.0037;774340;165855;128009;120291;131948;131948;139923
3504;-0.1298;36043;1587;-976;-4055;-2690;-2690;-9610
3505;0.4054;0;-754;-755;-2495;-1970;-1970;-33
3506;0.3640;948927;147129;122231;111690;95233;99232;76841
3507;0.0933;377420;316017;299837;212979;178243;75957;395589
3508;0.1613;10768793;5067547;4396022;3914327;2962843;2810663;3232194
3509;-1.1052;218018;68538;61428;63829;63836;63836;17536
3510;-0.0509;236242;28111;22327;30350;18143;18143;24187
3511;-0.0279;71386;3434;2296;1061;674;674;-9191
3512;-0.1023;2137835;124107;76813;-77339;-50408;-50408;-77505
3513;-0.1765;0;-3075;-3160;3795;2007;2007;-2388
3514;-0.2705;1459296;496799;137020;-383700;-221725;-224347;1910608
3515;-0.1343;284866;6363;-132;-111462;-77907;-77907;-6503
3516;-0.2880;0;-545327;-545327;-566991;-569241;-569241;4651
3517;0.0248;33625;9318;6648;20408;16120;16120;-1616
3518;-0.5827;10195322;1486909;968104;379325;203992;251403;2236097
3519;0.0264;7048345;951182;640906;533361;461675;464606;1480977
3520;0.0969;1882734;810222;621237;279608;176855;198883;411902
3521;0.5476;0;-10459;-10460;-3920;-4017;-4016;9740
3522;0.2255;1814747;99276;41072;73089;55757;55757;-7693
3523;0.0016;5849279;2578893;2331772;2058322;1484627;1484482;332398
3524;-0.0748;779636;535234;376769;169692;104155;104155;401394
3525;-0.2012;347039;47141;35951;48281;41510;41510;88638
3526;0.1181;1081650;216525;178194;160887;131548;131548;35617
3527;-0.4383;1287875;485582;384623;373706;371743;371743;62589
3528;0.0389;1534065;255782;166671;92712;50508;50508;462116
3529;-0.3377;905312;233476;98944;17244;16450;16450;139435
3530;-0.0113;4237102;834924;675653;716538;469991;433968;228202
3531;0.0032;1935513;323189;184591;-100122;-15598;-43683;286790
3532;-0.0974;205611;61083;34430;14032;9200;7553;-1029
3533;0.1977;637570;20501;-2590;-11266;-14308;-17213;45847
3534;0.1383;5290068;971912;657979;291250;142310;168970;-82269
3535;0.0965;364415;177562;49287;-57394;-64645;-64430;137944
3536;-0.1041;91484;13561;3929;-1161;-3047;-3047;-24599
3537;-0.0247;112618;15947;9176;5650;3692;3692;11906
3538;-0.0742;220166;112795;105872;81963;52314;52314;-106926
3539;0.2113;1035214;153920;135072;141254;117932;100541;385895
3540;-0.1357;655739;66297;21975;-770;-1285;296;54094
3541;-0.0776;472196;17410;13071;8820;5539;5539;1210
3542;-0.2965;399820;62076;42581;47681;42216;36235;95381
3543;-0.0096;98318;14322;11958;15383;11924;11919;9613
3544;0.1335;1001494;258063;116636;70068;68469;67157;145231
3545;-0.1846;685545;321581;239627;58209;29337;28647;243773
3546;0.3345;1494709;241770;201290;181075;116332;116332;200263
3547;0.0174;8598882;1381053;917975;1511394;1113611;1255247;1066453
3548;-0.0089;3068291;428993;228991;162932;-187989;-196127;-998247
3549;-0.0578;125984;72921;39144;131795;95191;95191;156982
3550;0.1565;2144702;370849;282643;188198;109409;83599;376488
3551;-1.1000;373784;31589;-10400;-130193;-127907;-128610;35335
3552;0.0762;1617969;789802;643055;508288;344750;344508;449942
3553;0.1071;984965;99684;99470;36753;35912;35912;103299
3554;0.1200;1678595;229399;196179;134728;110638;85369;120774
3555;0.1111;19442;-9247;-9247;-13905;-13905;-13905;26214
3556;-0.0407;252719;43058;33434;31817;20156;20156;17526
3557;0.0726;277966;61940;30984;-6060;2143;2143;29883
3558;-0.1923;467638;32581;29441;54321;44882;31058;-22971
3559;-0.2011;29153;2879;2568;2741;1738;1738;1763
3560;-0.0684;231671;123955;121784;140356;133106;133106;593751
3561;-0.5493;1337802;27530;14950;-217633;-142902;-142902;-121826
3562;-0.1590;210227;60714;49496;41734;33591;33475;729
3563;0.0000;446896;72634;42962;24218;13424;13424;6299
3564;-0.3443;203370;33147;23211;19867;13914;13871;56448
3565;0.0326;519501;63646;51977;43761;31601;31651;-51127
3566;0.1167;10447376;1088512;485240;-413325;267361;293062;944003
3567;0.0122;10447376;1084121;480846;-489835;183728;38261;659832
3568;-0.9169;2505232;254268;153843;-712710;-672722;-704556;525747
3569;-0.0256;97043;9815;7777;-10183;-8719;-8719;7703
3570;-0.1114;79241;7142;3581;9679;6348;6348;8240
3571;0.0887;532272;122528;109186;147327;135309;136880;231943
3572;-0.0479;1641799;285886;228715;174082;119247;119634;198943
3573;-0.0268;1097607;167841;108543;100198;84925;84925;-172444
3574;-0.1511;322431;46555;40002;52598;44151;30372;-65705
3575;0.1143;595;-163;-163;-810;-810;-810;-1411
3576;-0.0513;39663;9480;6804;3881;1575;1575;-503
3577;0.1782;1187709;254550;229562;97471;93724;90669;63008
3578;-0.3717;270717;-24369;-26458;-33968;-33948;-27782;-18679
3579;-0.1531;120969;-1119;-9538;-2928;-1692;-1773;53105
3580;0.0556;73874;-9140;-14632;-48028;-47264;-48379;2725
3581;-0.1192;1555436;139834;72908;21802;9702;-6678;-135668
3582;0.0464;182771;44186;25329;894;3130;3130;-10852
3583;0.2549;33818992;2781941;2005551;2089413;1528085;1393719;4537979
3584;-0.1150;155956;78199;73545;19403;1038;1127;70773
3585;-0.1312;1385619;248718;133597;31495;21116;21116;350547
3586;0.0769;51698;5621;4091;-10374;-11008;-11008;4837
3587;-0.7499;107909;-10957;-16438;-20235;-14281;-14281;-24946
3588;0.2213;1308449;516313;265997;-1118614;-728566;-728566;430622
3589;-0.0919;296079;76604;55262;15060;14979;14979;-62310
3590;-0.1806;3161666;494361;381847;203878;128540;128540;213857
3591;-0.0858;105109;28836;17399;20324;15046;15046;28682
3592;0.0350;1006997;244933;186237;138275;100279;100279;2276
3593;-0.0632;173878;53760;30008;7150;6362;6362;46341
3594;0.0828;263310;50133;33972;-121824;-130967;-130972;27451
3595;-0.0163;4095160;453057;339055;-1849;-198;22208;-850914
3596;-0.0291;679918;62989;13893;-15987;-5288;-5288;-79010
3597;0.1680;1173947;191960;130575;102590;73190;73190;-17986
3598;-0.7500;83213;-7148;-19566;-56798;-56721;-78775;-5099
3599;-0.0304;1033118;171580;145302;155894;125430;125430;210536
3600;-0.4181;2252433;127400;95652;-8675;2852;2852;-142486
3601;0.2500;114366;-4729;-9623;-60389;-60473;-21616;-2884
3602;-0.2765;656808;65776;54364;34460;34047;33657;379557
3603;-0.4010;5882756;434203;262507;-784286;-561883;-570906;355171
3604;-0.3333;19139;-3287;-3646;-4565;-2870;-2870;3400
3605;-0.0533;579363;100519;73941;68418;44181;47548;84151
3606;-0.4512;236057;20080;13461;-12760;-14576;-19155;-101984
3607;-0.1957;57902;7577;5654;7647;4991;4991;4805
